name,developers,appid,type,price,ratings,release date,genres,platforms
Dark Blood,['Vany'],1080440,game,$11.99,0,"May 24, 2019","['Action', 'Adventure', 'Indie', 'RPG']",['windows']
Wayward Strand,['ghost pattern'],1080450,game,$13.99,0,"Sep 15, 2022","['Adventure', 'Indie', 'RPG', 'Simulation']",['windows']
Sicier's Zweck: Original Soundtrack,['Sicier'],1080460,dlc,$0.99,0,"May 6, 2019","['Indie', 'Simulation']",['windows']
Nyasha Land of Elves - Artbook 18+,['Zloy Krot Studio'],1080470,dlc,$0.49,0,"May 8, 2019","['Casual', 'Indie']",['windows']
Nyasha Land of Elves Soundtrack,['Zloy Krot Studio'],1080480,music,$0.49,0,"May 6, 2019","['Casual', 'Indie']","['windows', 'mac', 'linux']"
Georifters,['Busy Toaster'],1080490,game,$1.49,0,"May 29, 2020","['Action', 'Adventure', 'Casual', 'Indie']",['windows']
Nyasha Valkyrie - Artbook 18+,['Zloy Krot Studio'],1080510,dlc,$0.49,0,"May 6, 2019","['Casual', 'Indie']",['windows']
georifters Demo,"['Busy Toaster', 'Playerium']",1080540,demo,$0.00,0,"Mar 17, 2021","['Action', 'Adventure']",['windows']
DJMAX RESPECT V - V EXTENSION PACK,['NEOWIZ'],1080550,dlc,$4.99,335,"Mar 11, 2020","['Action', 'Casual', 'Racing', 'Sports']",['windows']
Nyasha Beach - Artbook 18+,['Zloy Krot Studio'],1080570,dlc,$0.49,0,"May 6, 2019","['Casual', 'Indie']",['windows']
Nyasha Beach Soundtrack,['Zloy Krot Studio'],1080580,music,$0.49,0,"May 6, 2019","['Casual', 'Indie']","['windows', 'mac', 'linux']"
Super Jigsaw Puzzle: Generations - Airplanes Puzzles,['Flat Cat Games'],1080590,dlc,$1.04,0,"Oct 15, 2019","['Casual', 'Indie', 'Strategy']",['windows']
Super Jigsaw Puzzle: Generations - Halloween Puzzles,['Flat Cat Games'],1080591,dlc,$0.79,0,"Oct 28, 2019","['Casual', 'Indie', 'Strategy']",['windows']
Nyasha Winter - Artbook 18+,['Zloy Krot Studio'],1080600,dlc,$0.49,0,"May 6, 2019","['Casual', 'Indie']",['windows']
Nyasha Winter Soundtrack,['Zloy Krot Studio'],1080610,music,$0.49,0,"May 6, 2019","['Casual', 'Indie']","['windows', 'mac', 'linux']"
Hero Express,['Fantastico Studio'],1080630,game,$2.49,0,"Jul 5, 2019","['Adventure', 'Casual', 'Indie', 'Racing', 'Simulation']","['windows', 'mac']"
EILF - Six in a Row Pack,['SunshineOvercast'],1079690,dlc,$0.49,0,"May 1, 2019","['Casual', 'Free To Play', 'Indie']",['windows']
HIVESWAP: ACT 1 Demo,"['What Pumpkin Games, Inc.']",1079700,demo,$0.00,0,"May 10, 2019","['Adventure', 'Indie', 'RPG']","['windows', 'mac', 'linux']"
Dark Fantasy 2: Artwork and OST,['NAISU'],1079710,dlc,$0.49,0,"May 16, 2019","['Casual', 'Indie', 'RPG', 'Simulation']","['windows', 'mac', 'linux']"
PUZZLE: ULTIMATE,['AFBIK Studio'],1079720,game,$0.00,0,"May 16, 2019","['Adventure', 'Casual', 'Indie']",['windows']
Ehandcipation,['Sincopar Games'],1079730,game,$0.99,0,"Aug 17, 2019","['Action', 'Indie']",['windows']
To The Dark Tower,['Yitz'],1079740,game,$0.00,0,Coming Soon,"['Adventure', 'Casual', 'Indie']","['windows', 'mac', 'linux']"
Pixel Noir Original Soundtrack,['SWDTech Games'],1079750,music,$8.99,0,"Jun 12, 2019",['RPG'],"['windows', 'mac', 'linux']"
Orc Colony,['Luzon Games'],1079790,game,$9.99,0,"Jun 14, 2019","['Simulation', 'Strategy', 'Early Access']",['windows']
Pistol Whip,['Cloudhead Games Ltd.'],1079800,game,$17.99,3462,"Nov 7, 2019","['Action', 'Indie', 'Sports']",['windows']
KreisReise,['Twilling Sky'],1079810,game,$0.00,0,"May 17, 2019","['Action', 'Free To Play']",['windows']
Cris Tales,"['Dreams Uncorporated', 'SYCK']",1079830,game,$3.99,331,"Jul 20, 2021","['Action', 'Adventure', 'RPG']",['windows']
Where Shadows Slumber,"['Jack Kelly', 'Frank DiCola', 'Alba S. Torremocha', 'Noah Kellman']",1079860,game,$2.99,0,"Mar 12, 2021","['Casual', 'Indie']",['windows']
Otiiz's adventure 2,['BXTT studio'],1079870,game,$1.59,0,"May 29, 2019","['Casual', 'Indie', 'RPG', 'Strategy']",['windows']
Princess's Peak - adult pack,"['Happy Max', 'Gemini Stars Games']",1079880,dlc,$0.49,0,"May 10, 2019",['Casual'],['windows']
Happy World,['Hands Soft Inc.'],1079890,game,$0.00,0,"May 23, 2019","['Adventure', 'Casual', 'Indie', 'Racing', 'Early Access']",['windows']
BloXoR,['Terminal Core Games'],1079910,game,$2.99,0,"May 27, 2019","['Casual', 'Indie']",['windows']
Hentai DLC for Elemental Girls,['Zloy Krot Studio'],1079920,dlc,$0.49,0,"May 15, 2019","['Casual', 'Indie']",['windows']
Hippocampus,['Bad Vices Games'],1079940,game,$0.00,0,"Feb 20, 2020","['Action', 'Adventure', 'Indie', 'Free To Play']",['windows']
Mundus - Impossible Universe 2,['Rumbic Studio'],1079970,game,$4.49,0,"May 18, 2019","['Action', 'Casual', 'Indie', 'Strategy']",['windows']
Farm Together - Paella Pack,['Milkstone Studios'],1079990,dlc,$1.99,0,"Jul 4, 2019","['Casual', 'Indie', 'Simulation']","['windows', 'mac', 'linux']"
Draugen Original Soundtrack,['Red Thread Games'],1080000,music,$3.99,0,"May 29, 2019","['Adventure', 'Indie']",['windows']
The Art of Draugen,['Red Thread Games'],1080001,dlc,$1.99,0,"May 29, 2019","['Adventure', 'Indie']",['windows']
Before Draugen: Prequel Comic Book,['Red Thread Games'],1080002,dlc,$0.00,0,Coming Soon,"['Adventure', 'Indie']",['windows']
Electrician Simulator,['Take IT Studio!'],1080020,game,$2.69,1864,"Sep 21, 2022","['Adventure', 'Casual', 'Indie', 'Simulation']",['windows']
Super Jigsaw Puzzle: Generations - Italy Puzzles,['Flat Cat Games'],1080030,dlc,$0.74,0,"Sep 3, 2019","['Casual', 'Indie', 'Strategy']",['windows']
Super Jigsaw Puzzle: Generations - Autumn Puzzles,['Flat Cat Games'],1080031,dlc,$0.74,0,"Sep 17, 2019","['Casual', 'Indie', 'Strategy']",['windows']
Super Jigsaw Puzzle: Generations - Bears Puzzles,['Flat Cat Games'],1080032,dlc,$0.74,0,"Oct 1, 2019","['Casual', 'Indie', 'Strategy']",['windows']
Moo Lander,['The Sixth Hammer'],1080040,game,$10.44,0,"May 26, 2022","['Action', 'Adventure', 'Indie']",['windows']
Axan Ships - Low Poly,['Adam Stępiński'],1080060,game,$0.00,0,"May 30, 2019","['Adventure', 'Free To Play', 'Indie']",['windows']
Project ONe プロジェクト・ワン ～ハロルドはつらいよ～,['Hellshake Yano'],1080090,game,$0.79,0,"May 22, 2019","['Casual', 'Indie', 'RPG']",['windows']
FinalAdventure,['Dupeyron'],1080120,game,$3.59,0,"May 31, 2019","['Adventure', 'Indie', 'RPG']",['windows']
QuietMansion2,['K App.'],1080130,game,$1.99,0,"Jun 21, 2019","['Action', 'Adventure', 'Indie']",['windows']
Fantasy Grounds - Menace in Ravenreach (5E),"['SmiteWorks USA, LLC']",1079190,dlc,$3.99,0,"May 14, 2019","['Indie', 'RPG', 'Strategy']","['windows', 'mac']"
Piko Piko,['Marquet'],1079200,game,$10.49,109,"Apr 27, 2022","['Action', 'Adventure', 'Indie']",['windows']
Spark the Electric Jester 2,['Feperd Games'],1079210,game,$6.49,615,"May 16, 2019",['Action'],['windows']
Himno - The Silent Melody,['David Moralejo Sánchez'],1079230,game,$8.03,254,"Oct 20, 2021","['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']","['windows', 'linux']"
Lust For Lucre,['DP3 Softworks'],1079290,game,$0.00,0,Coming Soon,"['Casual', 'Indie', 'RPG', 'Simulation']",['windows']
Goblin Keep,['Black Lake Entertainment'],1079300,game,$0.00,0,"Dec 13, 2023","['Action', 'Adventure', 'Casual', 'Indie']",['windows']
Elemental Girls,['Zloy Krot Studio'],1079310,game,$0.49,322,"May 15, 2019","['Casual', 'Indie']",['windows']
Dragon Extinction,['Xefier Games Inc.'],1079320,game,$7.49,0,"Oct 16, 2020","['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows']
Corner Cathouse / 街角的猫咪花园,['安堂小姐'],1079330,game,$6.99,0,"Nov 27, 2019","['Casual', 'Indie', 'Strategy']",['windows']
homicide,['KiKi'],1079340,game,$1.99,0,"May 18, 2019","['Action', 'Adventure', 'Indie']",['windows']
Sanator: Scarlet Scarf - Original Soundtrack,['Ignis Sanat'],1079350,dlc,$1.35,0,"Jun 6, 2019","['Adventure', 'Indie']","['windows', 'mac', 'linux']"
Void Bastards OST,['Blue Manchu'],1079360,music,$1.49,0,"May 28, 2019","['Action', 'Strategy']","['windows', 'mac']"
Wheelie King VR,['Kimble Games'],1079420,game,$0.00,0,"May 28, 2019","['Indie', 'Racing', 'Simulation', 'Free To Play']",['windows']
Surrounded by mice,['yang zhi'],1079430,game,$0.99,0,"May 16, 2019",['RPG'],['windows']
Bad Business,['Hut 90'],1079440,game,$0.49,0,"Jul 24, 2019","['Action', 'Casual', 'Indie', 'Strategy']","['windows', 'mac', 'linux']"
Escape Lala 2 - Retro Point and Click Adventure,['DuckbearLab'],1079450,game,$4.99,134,"Jul 17, 2019","['Adventure', 'Indie']","['windows', 'mac', 'linux']"
Descenders Soundtrack,['RageSquid'],1079460,dlc,$2.49,0,"May 7, 2019","['Action', 'Racing', 'Sports']","['windows', 'mac', 'linux']"
Chronac: Escape,['Chronac Software'],1079470,game,$1.24,0,"Apr 24, 2020","['Action', 'Indie']",['windows']
BeiJing Courier Simulator,['CoughCat'],1079480,game,$4.99,0,"May 24, 2019","['Casual', 'Indie', 'RPG', 'Simulation']",['windows']
Rubble Rush - Jam-Packed Edition,['4Bit Games'],1079490,dlc,$2.99,0,"May 27, 2019","['Action', 'Casual', 'Free To Play', 'Indie']",['windows']
Sky Harrier: Alpha Code,['ninjainatux'],1079500,game,$0.00,0,Coming Soon,"['Action', 'Indie']","['windows', 'linux']"
Sumerians,['Decumanus Games'],1079510,game,$10.19,272,"Oct 17, 2023","['Simulation', 'Strategy']",['windows']
Escape again,['Martin Flothmann'],1079550,game,$2.99,0,"Jul 23, 2019","['Adventure', 'Indie']",['windows']
Zero Strain,['Kaio Meris'],1079560,game,$4.99,0,"Jun 20, 2019","['Action', 'Indie']",['windows']
Staden under Gamlestaden,"['Carolina Ask', 'Projektet Staden Nya Lödöse', 'Alexander Cobleigh', 'Åsa Egnér']",1079570,game,$0.00,0,"Jun 19, 2019",['Free To Play'],['windows']
E06-Anomaly,['Aro Games'],1079600,game,$0.00,0,"May 31, 2019","['Action', 'Adventure', 'Indie']",['windows']
Counterspell,['PunchButton Studios'],1079610,game,$9.99,0,"Jul 30, 2019",['Action'],['windows']
Infinity: Battlescape,"['I-Novae Studios, LLC']",1079620,game,$24.49,585,"Sep 26, 2019","['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']",['windows']
Death Jump,['Tamerlan Satualdypov'],1079630,game,$0.49,0,"May 22, 2019","['Casual', 'Indie']",['windows']
Spark,['Thinking Bottle Games'],1079650,game,$0.00,0,Coming Soon,"['Free To Play', 'Indie', 'Strategy', 'Early Access']",['windows']
Soccer Manager 2020,['Soccer Manager Ltd'],1078730,game,$0.00,0,"Jan 29, 2020","['Free To Play', 'Sports']",['windows']
Irony Curtain: From Matryoshka with Love - Original Soundtrack,['Artifex Mundi'],1078740,music,$2.49,0,"May 16, 2019","['Adventure', 'Indie']","['windows', 'mac', 'linux']"
Irony Curtain: From Matryoshka with Love - Digital Artbook,['Artifex Mundi'],1078741,dlc,$0.99,0,"May 16, 2019","['Adventure', 'Indie']","['windows', 'mac', 'linux']"
Duskless: The Clockwork Army,['E-FunSoft'],1078750,game,$2.09,0,"May 15, 2019","['Adventure', 'Casual', 'Indie']","['windows', 'mac']"
Motorcycle Mechanic Simulator 2021,['Play2Chill S.A.'],1078760,game,$5.99,1193,"Nov 17, 2021","['Casual', 'Indie', 'Racing', 'Simulation']",['windows']
New Day: Cataclysm,['Unorganized Games'],1078770,game,$0.00,0,"Jun 5, 2019","['Action', 'Free To Play', 'Indie', 'Strategy']",['windows']
Martians Vs Robots,['RewindApp'],1078780,game,$0.55,0,"May 24, 2019","['Action', 'Casual', 'Indie', 'Strategy', 'Early Access']",['windows']
Age of Wonders: Planetfall Pre-Order Content,['Triumph Studios'],1078810,dlc,$4.99,0,"Mar 11, 2020",['Strategy'],"['windows', 'mac']"
Horresco Referens,['Spiro Spero Games'],1078820,game,$6.99,0,"Oct 26, 2019","['Adventure', 'Indie', 'Strategy']","['windows', 'mac']"
Age of Wonders: Planetfall Deluxe Edition Content Pack,['Triumph Studios'],1078840,dlc,$4.99,0,"Aug 6, 2019",['Strategy'],"['windows', 'mac']"
SHEEP.IO,['Ammonite Design Studios Ltd'],1078870,game,$0.49,0,"Jun 16, 2019","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",['windows']
Boom 3D Demo,['Global Delight Technologies Pvt. Ltd.'],1078880,demo,$0.00,0,"Jun 19, 2019",['Utilities'],['windows']
Sumatra: Fate of Yandi - Collector's Edition,['Cloak and Dagger Games'],1078890,dlc,$0.79,0,"May 14, 2019",['Adventure'],['windows']
Main Assembly,['Bad Yolk Games'],1078920,game,$3.99,948,"Jan 26, 2021",['Simulation'],['windows']
打豹虎 Spider Derby,['Black Phoenix Studio'],1078950,game,$5.99,0,"Jul 4, 2019","['Casual', 'Indie', 'Simulation']","['windows', 'mac']"
The Saga of Nino's Transmigration (尼諾的異世界物語 ~ 光與影與各自的信仰 ~),['FirePillar2'],1078960,game,$0.00,0,"Oct 16, 2019","['Adventure', 'Free To Play', 'Indie', 'RPG', 'Strategy']",['windows']
局外人 L'Etranger,['Class-2'],1078970,game,$0.00,0,"Jul 17, 2019",['Indie'],"['windows', 'mac']"
Cricket Captain 2019 Demo,['Childish Things Ltd'],1078990,demo,$0.00,0,"Jun 6, 2019","['Simulation', 'Sports']",['windows']
Ord.,"['Mujo Games', 'Stuffed Wombat']",1079000,game,$0.00,196,"Jun 5, 2019","['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'Free To Play']","['windows', 'mac', 'linux']"
Sloth: Heart to Heart Demo,['NarReiTor'],1079020,demo,$0.00,0,"May 8, 2019","['Casual', 'Indie']",['windows']
Laser Paddles,"['TracFacSam, LLC']",1079050,game,$0.99,0,"Nov 22, 2019",['Indie'],['windows']
Museum Official Soundtrack,['Wreck Tangle Games'],1079070,dlc,$0.99,0,"May 31, 2019","['Adventure', 'Indie']","['windows', 'mac', 'linux']"
Fantasy Grounds - Meanders Map Pack: Fantasy City Nocturnal (Map Pack),"['SmiteWorks USA, LLC']",1079090,dlc,$9.99,0,"Jul 2, 2019","['Indie', 'RPG', 'Strategy']","['windows', 'mac']"
Fantasy Grounds - Meanders Map Pack: Fantasy City Spring Season (Map Pack),"['SmiteWorks USA, LLC']",1079120,dlc,$10.99,0,"Jul 19, 2019","['Indie', 'RPG', 'Strategy']","['windows', 'mac']"
Hentai Cowgirl,"['GentleDriver', 'cccpo']",1079130,game,$0.59,123,"May 20, 2019","['Casual', 'Indie', 'Strategy']",['windows']
Touhou Kikeijuu ~ Wily Beast and Weakest Creature.,['上海アリス幻樂団'],1079160,game,$14.99,967,"Sep 9, 2019","['Action', 'Indie']",['windows']
Touhou Kikeijuu ~ Wily Beast and Weakest Creature. Demo,['上海アリス幻樂団'],1079170,demo,$0.00,0,"May 19, 2019","['Action', 'Indie']",['windows']
Slime Rancher: Secret Style Pack,['Monomi Park'],1079180,dlc,$4.79,379,"Jun 18, 2019","['Action', 'Adventure', 'Indie', 'Simulation']","['windows', 'mac', 'linux']"
Fantasy Grounds - D&D Classics: Complete Wizard's Handbook (2E),"['SmiteWorks USA, LLC']",1078220,dlc,$11.99,0,"May 13, 2019","['Indie', 'RPG', 'Strategy']","['windows', 'mac']"
Star Shift Demo,['Psychronic Game Studios'],1078230,demo,$0.00,0,"May 1, 2019","['Indie', 'RPG', 'Strategy']",['windows']
Red Star Raider,['Darkchampion'],1078240,game,$0.00,0,Coming Soon,"['Action', 'Adventure', 'Casual']",['windows']
Sprocket Rocket Rumble,['Space Crab Labs'],1078270,game,$0.00,0,Coming Soon,"['Action', 'Casual', 'Indie']",['windows']
Liz ~The Tower and the Grimoire~,['Clymenia'],1078330,game,$8.24,467,"Feb 13, 2020","['Indie', 'RPG']",['windows']
Mongrel,['Fischmell'],1078340,game,$3.99,0,"Feb 19, 2022","['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",['windows']
Ambrosia,['Shimobashira Workshop'],1078350,game,$11.24,2380,"Jan 29, 2021","['Indie', 'RPG']",['windows']
To Your Stations!,['Orbital Contingent'],1078360,game,$0.00,0,"Jul 1, 2022","['Action', 'Casual', 'Indie']",['windows']
Zefira,['Mousou Endemic'],1078380,game,$4.79,0,"Jan 9, 2020","['Indie', 'RPG']",['windows']
The Inheritors of the New World,['MNJ'],1078390,game,$0.00,0,Coming Soon,"['Casual', 'RPG']",['windows']
Furries & Scalies & Bears OH MY!: The Bear DLC,"['Stefan Klaus', 'Stegalosaurus Game Development']",1078400,dlc,$1.59,0,"May 27, 2019",['Indie'],"['windows', 'mac', 'linux']"
Critters for Sale,['Sonoshee'],1078420,game,$4.99,1214,"Jun 3, 2021","['Action', 'Adventure', 'Indie']","['windows', 'linux']"
Falnarion Tactics II,['Team Syukino'],1078450,game,$2.99,0,"Jul 15, 2019","['Indie', 'RPG', 'Strategy']",['windows']
Cops Kissing Each Other,['Hello Vikram'],1078460,game,$13.99,0,"Feb 22, 2022","['Action', 'Adventure', 'Casual', 'Indie']",['windows']
Seed Hunter 猎源,['Wolf Knight'],1078490,game,$1.07,257,"May 21, 2020","['Action', 'Adventure', 'Indie']",['windows']
Nocturnous,['Kelvin Wadkins'],1078500,game,$0.00,0,Coming Soon,"['Action', 'Adventure', 'Indie', 'RPG']",['windows']
Alluris,['562 Interactive'],1078510,game,$9.99,139,"Oct 11, 2019","['Adventure', 'Casual', 'RPG']","['windows', 'mac']"
Ghost Stories,['AK Studio'],1078520,game,$1.99,0,"Jun 6, 2019","['Action', 'Adventure', 'Indie']",['windows']
Roman's Christmas: A Furry Detective Game Demo,['SelfCrop Studio'],1078540,demo,$0.00,0,"May 1, 2019","['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']","['windows', 'mac']"
Beat Reality,['Alyakam'],1078570,game,$0.00,0,Coming Soon,"['Action', 'Casual', 'Indie', 'Strategy', 'Early Access']",['windows']
虚幻深渊 The Illusory abyss,['BZKG Games'],1078590,game,$0.99,0,"May 28, 2019","['Adventure', 'Casual', 'Indie', 'RPG']",['windows']
4th Era - The RuneChild,['J. C. SpringBourne'],1078610,game,$0.00,0,Coming Soon,"['Adventure', 'Casual', 'Indie', 'RPG']",['windows']
Sky Of Destruction Demo,['Satur Entertainment'],1078620,demo,$0.00,0,"May 15, 2019","['Action', 'Free To Play', 'Indie', 'Simulation', 'Strategy']",['windows']
Eggoria,['Digdog Studio'],1078640,game,$19.99,0,"Jun 7, 2019","['Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']",['windows']
When I Was Young Demo,['WallRus Group'],1078650,demo,$0.00,0,"Jul 1, 2019","['Action', 'Adventure', 'Indie']",['windows']
Another Dawn,['KR Games'],1078670,game,$5.09,0,"Jan 31, 2020","['Action', 'Adventure', 'Indie']",['windows']
HRDINA,['Bartoš Studio'],1077730,game,$0.00,0,"Jun 26, 2019","['Action', 'Casual', 'Free To Play', 'Indie']",['windows']
Anomaly Hunter - Prologue,['Hook Games'],1077740,game,$0.00,0,"Aug 20, 2020","['Adventure', 'Casual', 'Indie', 'Strategy']",['windows']
AGENT 00111,"['Shoker games', 'BURRIK']",1077760,game,$5.99,0,"Jul 3, 2019","['Adventure', 'Indie', 'Strategy']",['windows']
Grave of the Petrified,['Studio Burning Eyes'],1077850,game,$0.00,0,"Mar 12, 2020","['Adventure', 'Free To Play', 'Indie', 'Simulation']",['windows']
Wardialler,['nervous_testpilot'],1077860,game,$0.00,0,Coming Soon,"['Adventure', 'Indie']",['windows']
Hex Kingdoms,['Blue Sunset Games'],1077880,game,$0.00,0,Coming Soon,"['Casual', 'Indie', 'Strategy']",['windows']
Catch a Duck,['Sleepwalking Potatoes'],1077890,game,$1.49,0,"Aug 30, 2019","['Action', 'Indie']",['windows']
Dry Drowning,"['Studio V', 'VLG']",1077970,game,$3.99,361,"Aug 2, 2019","['Adventure', 'Indie']",['windows']
恋爱公寓（My Girl：Love Story）50-100天 终章 DLC,['XD_Entertainment'],1077980,dlc,$4.99,0,"Jun 14, 2019","['Casual', 'RPG', 'Simulation']","['windows', 'mac']"
OMSI 2 Add-On Wuppertal Buslinie 639,['Kevin Nitschmann'],1077990,dlc,$5.99,0,"Jun 28, 2019","['Casual', 'Simulation']",['windows']
Half-Life: A Place in the West - Chapter 6,"['Michael Pelletier', 'Ross Joseph Gardner']",1078020,dlc,$0.99,0,"Jun 4, 2019",['Indie'],"['windows', 'mac', 'linux']"
Wartile Hel's Nightmare,['Playwood Project'],1078030,dlc,$4.99,0,"May 5, 2020","['Indie', 'RPG', 'Strategy']",['windows']
BRG's Red Riding Hood,['Brave Rock Games'],1078040,game,$0.99,0,"May 31, 2019","['Adventure', 'Casual']",['windows']
BRG's The Stonecutter,['Brave Rock Games'],1078060,game,$1.49,0,"May 31, 2019","['Adventure', 'Casual']",['windows']
DISONANTE,['XIARA STUDIOS'],1078080,game,$0.00,0,"May 24, 2019","['Indie', 'RPG']",['windows']
Driftland: The Magic Revival - Soundtrack,['Star Drifters'],1078100,music,$0.00,0,"May 3, 2019","['Indie', 'Simulation', 'Strategy']","['windows', 'mac', 'linux']"
Heaven's Vault Demo,['inkle Ltd'],1078120,demo,$0.00,0,"May 9, 2019","['Adventure', 'Indie', 'RPG']",['windows']
Cannon Arena,['1Monkey2Brains'],1078130,game,$1.74,0,"Jun 19, 2019","['Action', 'Casual', 'Indie', 'Sports']",['windows']
Hijos del Invierno,['Dinogorila Creative Lab'],1078140,game,$0.00,0,Coming Soon,"['Action', 'Adventure', 'Casual', 'Indie']",['windows']
Welcome To... Chichester OVN : The Project,['Triority Interactive Novels'],1078190,dlc,$1.49,0,"May 13, 2019","['Adventure', 'Casual', 'Indie']","['windows', 'mac', 'linux']"
Spirits Abyss,['caiys'],1078200,game,$4.94,381,"Aug 27, 2020","['Action', 'Adventure', 'Indie']",['windows']
Extinction Protocol,['Drawblack'],1078210,game,$0.00,0,Coming Soon,"['Indie', 'Simulation', 'Strategy']","['windows', 'mac', 'linux']"
Anilife - An Animal Survival Adventure,['Diego Herrera'],1077270,game,$0.00,0,Coming Soon,"['Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access']","['windows', 'mac', 'linux']"
